MONTH;BOROUGH;COMMUNITYDISTRICT;REFUSETONSCOLLECTED;PAPERTONSCOLLECTED;MGPTONSCOLLECTED;RESORGANICSTONS;SCHOOLORGANICTONS;LEAVESORGANICTONS;XMASTREETONS;BOROUGH_ID
1995 / 09;Bronx;04;4068.5;112.219999999999999;121.890000000000001;;;;;2
2006 / 10;Queens;06;3079.990000000000236;575.470000000000027;273.420000000000016;;;;;4
2011 / 10;Manhattan;01;1235.940000000000055;375.670000000000016;191.080000000000013;;;;;1
2007 / 10;Manhattan;01;1236.079999999999927;419.110000000000014;156.819999999999993;;;;;1
2006 / 08;Brooklyn;01;4230.989999999999782;377.5;365.670000000000016;;;;;3
1993 / 05;Brooklyn;14;5279.0;;;;;;;3
2015 / 05;Bronx;08;2353.190000000000055;302.389999999999986;279.680000000000007;;;;;2
1992 / 09;Bronx;04;4300.800000000000182;;;;;;;2
1996 / 07;Queens;05;5216.900000000000546;550.350000000000023;402.410000000000025;;;;;4
2012 / 06;Manhattan;08;5702.279999999999745;1162.339999999999918;641.580000000000041;;;;;1
2015 / 12;Manhattan;09;2512.630000000000109;292.160000000000025;254.849999999999994;17.030000000000001;42.050000000000004;;;1
2006 / 10;Bronx;09;4638.090000000000146;208.870000000000005;210.480000000000018;;;;;2
1994 / 06;Manhattan;05;1296.400000000000091;259.04000000000002;99.019999999999996;;;;;1
2012 / 03;Brooklyn;07;3212.480000000000018;387.939999999999998;298.879999999999995;;;;;3
2014 / 04;Brooklyn;06;2364.659999999999854;556.399999999999977;364.329999999999984;;;;;3
2014 / 01;Queens;13;4140.140000000000327;519.919999999999959;624.720000000000027;;;;48.0;4
2006 / 09;Manhattan;08;6632.0600000000004;1363.610000000000127;668.539999999999964;;;;;1
1997 / 07;Brooklyn;14;5069.079999999999927;327.400000000000034;234.730000000000018;;;;1.6;3
2006 / 11;Staten Island;02;4775.130000000000109;983.800000000000068;476.310000000000002;;;1,082.789999999999964;;5
2006 / 05;Queens;13;7774.630000000000109;784.490000000000009;655.350000000000023;;;;;4
2007 / 07;Queens;07;7257.640000000000327;1153.220000000000027;586.75;;;;;4
2016 / 10;Manhattan;11;2233.760000000000218;203.27000000000001;188.330000000000013;;29.690000000000001;;;1
1991 / 10;Bronx;08;3293.0;;;;;;;2
2015 / 02;Queens;12;4528.130000000000109;414.360000000000014;613.990000000000009;;;;;4
2004 / 02;Brooklyn;02;2304.510000000000218;207.640000000000015;;;;;;3
2012 / 01;Bronx;03;1899.650000000000091;90.510000000000005;92.420000000000002;;;;2.1;2
1992 / 12;Queens;14;3143.900000000000091;;;;;;;4
1997 / 04;Bronx;12;4042.0;369.28000000000003;443.319999999999993;;;;;2
2011 / 11;Manhattan;04;2246.920000000000073;412.850000000000023;278.970000000000027;;;;;1
2012 / 12;Brooklyn;13;2551.099999999999909;151.830000000000013;108.150000000000006;;;;;3
2006 / 10;Brooklyn;08;2967.340000000000146;249.120000000000005;203.460000000000008;;;;;3
2016 / 02;Bronx;04;3894.710000000000036;241.5;323.0;;;;;2
2004 / 02;Bronx;04;4152.190000000000509;123.740000000000009;;;;;;2
1992 / 11;Bronx;04;4138.699999999999818;;;;;;;2
2006 / 04;Brooklyn;02;2126.679999999999836;419.210000000000036;237.870000000000005;;;;;3
2010 / 11;Queens;14;2872.019999999999982;223.460000000000008;161.810000000000002;;;;;4
1996 / 05;Queens;07;6667.5;822.529999999999973;594.519999999999982;;;;;4
2010 / 12;Brooklyn;06;1760.940000000000055;573.289999999999964;329.689999999999998;;;;;3
2015 / 09;Manhattan;07;5078.869999999999891;1192.009999999999991;655.740000000000009;15.220000000000001;24.120000000000001;;;1
1995 / 10;Manhattan;03;3596.200000000000273;220.090000000000003;151.909999999999997;;;;;1
2005 / 09;Brooklyn;04;3551.860000000000127;175.930000000000007;256.550000000000011;;;;;3
2004 / 02;Bronx;07;3949.550000000000182;194.420000000000016;;;;;;2
2015 / 05;Manhattan;04;2305.070000000000164;469.710000000000036;373.490000000000009;;;;;1
1991 / 03;Manhattan;11;3118.300000000000182;;;;;;;1
1996 / 04;Brooklyn;01;5240.75;240.289999999999992;307.889999999999986;;;;;3
1992 / 03;Bronx;10;2387.849999999999909;;;;;;;2
2001 / 08;Bronx;10;2505.639999999999873;455.069999999999993;403.410000000000025;;;;;2
1993 / 12;Bronx;10;1908.900000000000091;378.389999999999986;239.849999999999994;;;;;2
1994 / 06;Brooklyn;05;5233.199999999999818;191.879999999999995;292.889999999999986;;;;;3
2002 / 08;Bronx;04;4673.279999999999745;130.02000000000001;;;;;;2
1994 / 11;Manhattan;03;3898.700000000000273;225.289999999999992;132.409999999999997;;;;;1
1997 / 01;Queens;05;4595.279999999999745;621.490000000000009;404.960000000000036;;;;59.600000000000001;4
2000 / 08;Brooklyn;10;3310.039999999999964;733.889999999999986;505.699999999999989;;;;;3
1996 / 06;Manhattan;06;3408.300000000000182;720.029999999999973;284.860000000000014;;;;;1
2012 / 05;Bronx;02;1660.329999999999927;77.540000000000006;90.070000000000007;;;;;2
2010 / 03;Queens;08;3734.349999999999909;573.669999999999959;353.910000000000025;;;;;4
2004 / 04;Queens;14;2943.820000000000164;349.889999999999986;213.189999999999998;;;;;4
1998 / 10;Bronx;10;2452.809999999999945;499.210000000000036;349.300000000000011;;;;;2
1991 / 11;Staten Island;03;4874.0;;;;;;;5
1992 / 11;Bronx;10;2403.300000000000182;;;;;;;2
1995 / 02;Brooklyn;10;2706.099999999999909;403.53000000000003;255.800000000000011;;;;;3
2003 / 01;Queens;13;5563.890000000000327;751.289999999999964;;;;;;4
2002 / 10;Queens;06;3507.720000000000255;584.350000000000023;;;;;;4
1991 / 05;Bronx;11;3350.400000000000091;;;;;;;2
2005 / 04;Bronx;10;3010.5300000000002;460.79000000000002;281.850000000000023;;;;;2
2007 / 03;Bronx;02;1723.329999999999927;75.409999999999997;83.100000000000009;;;;;2
2009 / 08;Brooklyn;14;4896.829999999999927;445.29000000000002;332.410000000000025;;;;;3
1994 / 02;Brooklyn;14;3950.700000000000273;273.980000000000018;214.310000000000002;;;;;3
2008 / 09;Queens;14;2898.090000000000146;276.920000000000016;200.009999999999991;;;;;4
1992 / 11;Queens;07;6865.400000000000546;;;;;;;4
2013 / 02;Manhattan;01;1177.130000000000109;319.199999999999989;187.170000000000016;;;;;1
2007 / 03;Bronx;03;1819.670000000000073;71.950000000000003;59.469999999999999;;;;;2
1991 / 08;Manhattan;08;6265.949999999999818;;;;;;;1
2007 / 04;Brooklyn;06;2325.929999999999836;685.909999999999968;349.129999999999995;;;;;3
1995 / 08;Manhattan;04;1730.5;160.090000000000003;133.72999999999999;;;;;1
1992 / 04;Manhattan;11;3095.900000000000091;;;;;;;1
1999 / 07;Bronx;07;3561.420000000000073;241.650000000000006;548.120000000000005;;;;;2
1999 / 12;Brooklyn;01;4661.600000000000364;471.410000000000025;500.110000000000014;;;;;3
1993 / 06;Brooklyn;01;4872.600000000000364;217.719999999999999;268.95999999999998;;;;;3
1995 / 03;Bronx;07;3909.300000000000182;195.980000000000018;186.72999999999999;;;;;2
1997 / 12;Manhattan;02;2629.5;156.240000000000009;283.79000000000002;;;;;1
1993 / 12;Queens;02;2657.409999999999854;310.28000000000003;176.390000000000015;;;;;4
2013 / 01;Bronx;09;4160.819999999999709;182.670000000000016;243.599999999999994;;;;14.700000000000001;2
1991 / 12;Queens;08;3465.700000000000273;;;;;;;4
1996 / 10;Brooklyn;01;5079.0;261.220000000000027;304.03000000000003;;;;;3
2010 / 08;Brooklyn;01;4153.960000000000036;410.069999999999993;346.699999999999989;;;;;3
1997 / 01;Bronx;09;4467.199999999999818;179.180000000000007;249.700000000000017;;;;16.600000000000001;2
1994 / 07;Queens;13;7442.600000000000364;538.129999999999995;491.860000000000014;;;;;4
2004 / 05;Queens;09;4802.150000000000546;562.5;443.889999999999986;;;;;4
1999 / 10;Manhattan;11;2801.519999999999982;21.699999999999999;167.22999999999999;;;;;1
2005 / 09;Queens;14;3114.329999999999927;304.75;220.990000000000009;;;;;4
2013 / 08;Queens;02;2800.670000000000073;369.319999999999993;282.120000000000005;;;;;4
1992 / 04;Queens;09;4308.899999999999636;;;;;;;4
2013 / 01;Manhattan;11;2232.210000000000036;206.800000000000011;152.890000000000015;;;;17.5;1
2015 / 01;Queens;13;3972.389999999999873;452.78000000000003;526.090000000000032;;;;55.0;4
1996 / 01;Bronx;10;2536.300000000000182;223.080000000000013;159.360000000000014;;;;;2
2015 / 02;Brooklyn;03;3170.480000000000018;257.100000000000023;253.439999999999998;;;;;3
2004 / 02;Brooklyn;17;4455.609999999999673;300.470000000000027;;;;;;3
1990 / 10;Queens;08;143.599999999999994;;;;;;;4
1996 / 07;Brooklyn;01;4748.699999999999818;252.030000000000001;291.470000000000027;;;;;3
2015 / 08;Brooklyn;15;4165.440000000000509;522.129999999999995;393.949999999999989;;;;;3
2007 / 05;Manhattan;08;6879.860000000000582;1060.529999999999973;679.580000000000041;;;;;1
1991 / 01;Staten Island;03;4425.5;;;;;;;5
2006 / 04;Queens;03;4831.069999999999709;460.04000000000002;361.420000000000016;;;;;4
1992 / 08;Staten Island;03;5652.100000000000364;;;;;;;5
1991 / 07;Bronx;10;2471.400000000000091;;;;;;;2
2005 / 01;Queens;08;3261.079999999999927;564.539999999999964;286.910000000000025;;;;14.4;4
2013 / 06;Brooklyn;18;6018.260000000000218;642.269999999999982;480.800000000000011;;;;;3
1994 / 01;Queens;14;2175.5;169.620000000000005;137.930000000000007;;;;18.900000000000002;4
1998 / 08;Brooklyn;03;4458.770000000000437;155.450000000000017;272.910000000000025;;;;;3
1998 / 01;Manhattan;10;3126.599999999999909;18.66;112.680000000000007;;;;12.390000000000001;1
1996 / 01;Bronx;01;2321.119999999999891;18.330000000000002;25.449999999999999;;;;;2
2000 / 06;Bronx;11;3152.190000000000055;456.269999999999982;431.460000000000036;;;;;2
2018 / 09;Manhattan;07;4907.779999999999745;1205.720000000000027;741.269999999999982;24.170000000000002;34.420000000000002;;;1
2016 / 07;Manhattan;05;1251.309999999999945;239.719999999999999;154.870000000000005;;;;;1
1996 / 12;Queens;11;3522.5;644.230000000000018;252.819999999999993;;;;;4
2002 / 02;Brooklyn;03;3788.690000000000055;197.140000000000015;289.879999999999995;;;;;3
1998 / 08;Bronx;09;4650.190000000000509;168.340000000000003;312.220000000000027;;;;;2
2015 / 10;Bronx;03;1761.170000000000073;99.269999999999996;123.490000000000009;;;;;2
1995 / 12;Queens;02;2524.300000000000182;247.349999999999994;181.240000000000009;;;;;4
2017 / 04;Manhattan;08;5224.260000000000218;1131.319999999999936;785.769999999999982;7.41;;;;1
1997 / 02;Queens;03;3882.800000000000182;267.230000000000018;245.330000000000013;;;;;4
2002 / 12;Queens;01;5517.5;723.919999999999959;;;;;;4
1995 / 07;Bronx;08;2656.0;232.780000000000001;142.47999999999999;;;;;2
2013 / 01;Queens;13;4549.430000000000291;565.789999999999964;619.930000000000064;;;;35.0;4
2000 / 03;Bronx;12;3483.559999999999945;495.139999999999986;582.240000000000009;;;;;2
2014 / 05;Queens;11;3530.960000000000036;542.090000000000032;367.879999999999995;;;;;4
2004 / 11;Queens;04;4539.520000000000437;420.269999999999982;292.259999999999991;;;101.400000000000006;;4
2015 / 10;Queens;02;2956.880000000000109;421.199999999999989;325.78000000000003;;;;;4
1999 / 06;Bronx;10;2693.639999999999873;479.800000000000011;382.199999999999989;;;;;2
2013 / 12;Brooklyn;18;5375.930000000000291;714.310000000000059;512.220000000000027;;;;;3
2014 / 11;Bronx;09;3629.950000000000273;168.890000000000015;225.330000000000013;;;;;2
2017 / 08;Staten Island;03;6120.140000000000327;774.110000000000014;768.899999999999977;;;;;5
2004 / 07;Manhattan;05;1523.0;319.560000000000002;138.659999999999997;;;;;1
1994 / 04;Queens;04;4022.200000000000273;281.560000000000002;203.120000000000005;;;;;4
1990 / 12;Manhattan;12;6578.400000000000546;;;;;;;1
2012 / 05;Manhattan;06;3133.409999999999854;503.230000000000018;353.900000000000034;;;;;1
1993 / 01;Manhattan;07;5650.5;;;;;;;1
2004 / 03;Bronx;10;2822.440000000000055;375.79000000000002;;;;;;2
2017 / 03;Bronx;11;2830.900000000000091;265.990000000000009;290.150000000000034;;;;;2
2010 / 07;Bronx;08;2580.769999999999982;327.009999999999991;255.740000000000009;;;;;2
2001 / 03;Staten Island;01;4866.100000000000364;;601.710000000000036;;;;;5
1993 / 08;Bronx;03;2060.800000000000182;9.279999999999999;19.859999999999999;;;;;2
2017 / 06;Brooklyn;17;4809.159999999999854;326.939999999999998;451.590000000000032;;;;;3
2014 / 05;Brooklyn;05;4866.699999999999818;244.210000000000008;289.29000000000002;;;;;3
2004 / 11;Bronx;05;3917.610000000000127;174.870000000000005;298.0;;;;;2
2012 / 10;Bronx;07;3797.079999999999927;199.909999999999997;218.280000000000001;;;;;2
2002 / 09;Brooklyn;02;2621.450000000000273;395.689999999999998;;;;;;3
1997 / 06;Manhattan;11;3155.599999999999909;81.540000000000006;64.320000000000007;;;;;1
2010 / 04;Staten Island;01;5958.650000000000546;689.509999999999991;547.190000000000055;;;;;5
2007 / 09;Brooklyn;18;5451.600000000000364;731.830000000000041;506.560000000000002;;;;;3
2005 / 02;Bronx;01;1646.110000000000127;64.450000000000003;77.540000000000006;;;;;2
1999 / 01;Manhattan;03;3591.800000000000182;;201.810000000000002;;;;20.059999999999999;1
2009 / 07;Manhattan;09;2675.320000000000164;257.060000000000002;195.420000000000016;;;;;1
2014 / 11;Brooklyn;03;3660.539999999999964;241.939999999999998;202.370000000000005;;;;;3
2011 / 02;Queens;08;3171.480000000000018;499.240000000000009;300.980000000000018;;;;;4
2005 / 03;Brooklyn;18;5470.890000000000327;949.899999999999977;536.889999999999986;;;;;3
2005 / 09;Brooklyn;09;3537.220000000000255;246.390000000000015;208.780000000000001;;;;;3
2009 / 08;Brooklyn;16;2169.170000000000073;95.030000000000001;127.700000000000003;;;;;3
2011 / 01;Brooklyn;17;4100.220000000000255;271.20999999999998;305.269999999999982;;;;;3
1995 / 12;Manhattan;04;2268.0;353.970000000000027;189.75;;;;;1
2008 / 09;Bronx;04;4629.940000000000509;168.610000000000014;186.539999999999992;;;;;2
2000 / 02;Brooklyn;13;2030.299999999999955;190.360000000000014;182.900000000000006;;;;;3
2002 / 02;Brooklyn;01;4198.5600000000004;369.220000000000027;415.800000000000011;;;;;3
2012 / 08;Brooklyn;04;3473.680000000000291;190.52000000000001;239.800000000000011;;;;;3
2002 / 06;Brooklyn;03;4537.5600000000004;231.830000000000013;355.579999999999984;;;;;3
2006 / 09;Manhattan;05;1525.1400000000001;337.720000000000027;156.960000000000008;;;;;1
2001 / 08;Brooklyn;05;4969.869999999999891;280.199999999999989;589.310000000000059;;;;;3
2007 / 05;Manhattan;11;2471.470000000000255;153.97999999999999;117.780000000000001;;;;;1
2005 / 11;Brooklyn;16;2255.480000000000018;102.329999999999998;96.659999999999997;;;36.57;;3
2004 / 10;Bronx;01;1733.269999999999982;72.909999999999997;83.900000000000006;;;;;2
1993 / 06;Queens;06;3131.289999999999964;415.720000000000027;151.050000000000011;;;;;4
2014 / 11;Queens;11;3150.490000000000236;475.740000000000009;317.329999999999984;;;;;4
2004 / 06;Manhattan;09;3468.329999999999927;271.610000000000014;183.939999999999998;;;;;1
2010 / 07;Brooklyn;10;3424.389999999999873;542.159999999999968;359.03000000000003;;;;;3
1999 / 06;Brooklyn;01;4802.039999999999964;353.689999999999998;457.319999999999993;;;;;3
2014 / 11;Manhattan;04;2199.099999999999909;423.650000000000034;313.900000000000034;;;;;1
2002 / 08;Queens;03;5577.940000000000509;435.120000000000005;;;;;;4
2004 / 06;Brooklyn;15;5421.239999999999782;891.340000000000032;513.029999999999973;;;;;3
2006 / 08;Queens;08;4165.659999999999854;624.5;344.660000000000025;;;;;4
2015 / 04;Brooklyn;05;4358.970000000000255;245.730000000000018;318.509999999999991;;;;;3
2013 / 01;Bronx;05;3715.0;174.950000000000017;234.340000000000003;;;;3.8;2
2001 / 02;Bronx;05;3048.800000000000182;142.569999999999993;330.560000000000002;;;;;2
2008 / 02;Bronx;08;2471.550000000000182;350.110000000000014;228.240000000000009;;;;;2
2002 / 07;Manhattan;04;2502.880000000000109;;;;;;;1
1994 / 10;Bronx;06;1989.0;42.030000000000001;57.840000000000003;;;;;2
1994 / 05;Bronx;08;2674.599999999999909;;;;;;;2
1992 / 06;Queens;02;3245.900000000000091;;;;;;;4
2009 / 09;Staten Island;03;5932.8100000000004;940.75;630.110000000000014;;;;;5
2012 / 05;Queens;11;3581.320000000000164;555.110000000000014;329.240000000000009;;;;;4
2016 / 03;Manhattan;06;2839.039999999999964;549.370000000000005;420.220000000000027;;;;;1
1991 / 06;Bronx;07;4068.700000000000273;;;;;;;2
2011 / 09;Brooklyn;15;4789.260000000000218;704.889999999999986;388.610000000000014;;;;;3
2006 / 08;Queens;03;5497.460000000000036;446.75;397.920000000000016;;;;;4
2000 / 07;Queens;06;3031.200000000000273;573.220000000000027;357.009999999999991;;;;;4
1992 / 12;Queens;05;5797.699999999999818;;;;;;;4
1991 / 02;Manhattan;03;3443.200000000000273;;;;;;;1
1995 / 07;Bronx;10;2312.099999999999909;283.600000000000023;212.409999999999997;;;;;2
2008 / 12;Manhattan;05;1471.950000000000045;324.379999999999995;159.969999999999999;;;;;1
1995 / 08;Queens;12;8234.200000000000728;362.889999999999986;513.080000000000041;;;;;4
2008 / 10;Manhattan;08;6234.029999999999745;1652.539999999999964;746.659999999999968;;;;;1
1998 / 04;Bronx;04;3995.800000000000182;115.450000000000003;203.920000000000016;;;;;2
2015 / 05;Staten Island;03;6531.670000000000073;761.350000000000023;659.779999999999973;;27.260000000000002;;;5
2016 / 10;Manhattan;07;5072.159999999999854;1180.970000000000027;767.539999999999964;18.440000000000001;30.560000000000002;;;1
1992 / 09;Bronx;06;2107.099999999999909;;;;;;;2
1990 / 11;Queens;07;6561.5;;;;;;;4
1992 / 04;Queens;12;6755.900000000000546;;;;;;;4
2013 / 03;Bronx;04;4512.319999999999709;189.180000000000007;177.370000000000005;;;;;2
2008 / 04;Brooklyn;07;3350.960000000000036;510.150000000000034;349.009999999999991;;;;;3
2001 / 12;Brooklyn;12;5491.050000000000182;753.710000000000036;564.919999999999959;;;97.879999999999995;;3
2009 / 06;Queens;11;3660.240000000000236;658.120000000000005;409.720000000000027;;;;;4
2008 / 11;Queens;12;6081.0600000000004;462.800000000000011;481.0;;;;;4
2007 / 02;Bronx;06;1983.610000000000127;77.079999999999998;100.299999999999997;;;;;2
1993 / 11;Queens;05;5051.900000000000546;659.919999999999959;380.95999999999998;;;;;4
2007 / 06;Manhattan;12;5940.119999999999891;453.009999999999991;405.860000000000014;;;;;1
1999 / 12;Queens;01;4710.199999999999818;937.710000000000036;614.470000000000027;;;72.140000000000001;;4
2012 / 04;Bronx;02;1506.150000000000091;63.410000000000004;81.159999999999997;;;;;2
2015 / 12;Brooklyn;03;4024.240000000000236;394.319999999999993;332.240000000000009;;;;;3
1993 / 09;Queens;01;5492.550000000000182;174.280000000000001;104.379999999999995;;;;;4
2006 / 03;Queens;01;4566.329999999999927;714.610000000000014;482.740000000000009;;;;;4
2016 / 07;Brooklyn;02;2300.460000000000036;428.79000000000002;332.800000000000011;;;;;3
2006 / 05;Queens;02;2924.400000000000091;406.120000000000005;266.730000000000018;;;;;4
1992 / 06;Brooklyn;13;2636.099999999999909;;;;;;;3
2004 / 01;Bronx;03;1643.690000000000055;37.350000000000001;;;;;2.1;2
2005 / 12;Queens;07;6456.970000000000255;1375.589999999999918;566.850000000000023;;;439.910000000000025;;4
2011 / 03;Queens;02;2803.75;370.350000000000023;265.639999999999986;;;;;4
1995 / 03;Bronx;01;2219.900000000000091;42.160000000000004;46.880000000000003;;;;;2
2003 / 06;Bronx;11;3724.0300000000002;375.160000000000025;;;;;;2
1995 / 10;Brooklyn;12;5411.300000000000182;504.629999999999995;452.720000000000027;;;;;3
1992 / 08;Bronx;04;4366.699999999999818;;;;;;;2
2006 / 01;Brooklyn;05;4492.430000000000291;310.100000000000023;375.20999999999998;;;;8.83;3
2009 / 04;Brooklyn;16;1949.690000000000055;101.719999999999999;115.329999999999998;;;;;3
1994 / 08;Queens;02;2972.400000000000091;282.620000000000005;189.110000000000014;;;;;4
1997 / 10;Queens;12;6973.5;563.220000000000027;542.269999999999982;;;6.2;;4
2000 / 03;Brooklyn;13;2199.800000000000182;218.480000000000018;208.759999999999991;;;;;3
1993 / 12;Brooklyn;02;2753.900000000000091;392.400000000000034;194.050000000000011;;;;;3
